URL,City,Check In,Check Out,Features,Price Per Night,Cleaning Fee,Airbnb Service Fee
https://www.airbnb.com/rooms/597360826615672083?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1381375375&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615718_P3--lAEqtR80I8EB&previous_page_section_name=1000&federated_search_id=7adddeac-0feb-4b3e-a5da-fbf614abdda5,"Chicago, IL",2024-11-01,2024-11-02,"Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Paid washer – In unit; Paid dryer – In unit; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Iron; Clothing storage: closet; Ethernet connection; 55 inch HDTV; Books and reading material; Paid crib - available upon request; Paid pack ’n play/travel crib - available upon request; Paid high chair - available upon request; Outlet covers; Central air conditioning; Ceiling fan; Portable fans; Central heating; Lock on bedroom door; Smoke alarm; Carbon monoxide alarm; First aid kit; Wifi; Dedicated workspace; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Coffee maker; Wine glasses; Toaster; Kitchenette; Dining table; Coffee; Private entrance; Laundromat nearby; Backyard; Outdoor furniture; Outdoor dining area; BBQ grill: charcoal; Free street parking; Paid parking on premises; Single level home; Breakfast; Long term stays allowed; Self check-in; Smart lock; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: Kitchen
Kitchen",75.0,35.0,16.0
https://www.airbnb.com/rooms/53394437?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615718_P3_43PMeyIL_Z6N0&previous_page_section_name=1000&federated_search_id=7adddeac-0feb-4b3e-a5da-fbf614abdda5,"Chicago, IL",2024-11-01,2024-11-02,"Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Paid washer – In building; Paid dryer – In building; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Iron; Clothing storage: walk-in closet, closet, and dresser; TV; Piano; Record player; Bluetooth sound system; Books and reading material; Theme room; Children’s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old; Board games; Central air conditioning; Ceiling fan; Radiant heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Hot water kettle; Coffee maker: drip coffee maker; Wine glasses; Toaster; Baking sheet; Blender; Dining table; Coffee; Private entrance; Laundromat nearby; Bikes; Free parking on premises; Free street parking; EV charger; Luggage dropoff allowed; Cleaning available during stay; Host greets you; Unavailable: Exterior security cameras on property
Exterior security cameras on property",118.0,104.0,31.0
https://www.airbnb.com/rooms/1100781125175938981?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615718_P3cDbEaaHuqBwUzC&previous_page_section_name=1000&federated_search_id=7adddeac-0feb-4b3e-a5da-fbf614abdda5,"Chicago, IL",2024-11-01,2024-11-02,"Hair dryer; Shampoo; Hot water; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; TV; Air conditioning; Heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Refrigerator; Microwave; Coffee maker; Gym; Paid parking on premises; Pets allowed; Luggage dropoff allowed; Self check-in; Building staff; Unavailable: Kitchen
Kitchen; Unavailable: Washer
Washer",150.0,,
https://www.airbnb.com/rooms/1127543195751760377?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615718_P3uUUugSy2tZ9P_l&previous_page_section_name=1000&federated_search_id=7adddeac-0feb-4b3e-a5da-fbf614abdda5,"Chicago, IL",2024-11-01,2024-11-02,"Shampoo; Hot water; Essentials; Iron; TV; Air conditioning; Heating; Smoke alarm; Wifi; Gym; Paid parking on premises; Luggage dropoff allowed; Unavailable: Kitchen
Kitchen; Unavailable: Washer
Washer; Unavailable: Hair dryer
Hair dryer; Unavailable: Carbon monoxide alarm
Carbon monoxide alarm; Unavailable: Private entrance
Private entrance",171.0,,
https://www.airbnb.com/rooms/1018966951484211051?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615718_P3RiyKVqT9PPyxyb&previous_page_section_name=1000&federated_search_id=7adddeac-0feb-4b3e-a5da-fbf614abdda5,"Chicago, IL",2024-11-01,2024-11-02,"Hair dryer; Shampoo; Body soap; Essentials; Hangers; Bed linens; Iron; TV with standard cable; Air conditioning; Heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; Wifi; Dedicated workspace; Coffee maker; Private entrance; Pool; Elevator; Paid parking off premises; Long term stays allowed; Host greets you; Unavailable: Kitchen
Kitchen; Unavailable: Washer
Washer",118.0,,17.0
https://www.airbnb.com/rooms/918017568438813676?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615718_P3xT-dOOrX26pjoL&previous_page_section_name=1000&federated_search_id=7adddeac-0feb-4b3e-a5da-fbf614abdda5,"Chicago, IL",2024-11-01,2024-11-02,Garden view; Bathtub; Hair dryer; Cleaning products; Shampoo; Ginger Lilly conditioner; Ginger Lilly Farms Vegan Products body soap; Hot water; Shower gel; Free washer – In building; Free dryer – In building; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Iron; Drying rack for clothing; Clothing storage: dresser; 60 inch HDTV; Movie theater; Crib; Pack ’n play/Travel crib - available upon request; Standalone high chair; Children’s dinnerware; Outlet covers; Baby safety gates; Portable air conditioning; Window AC unit; Indoor fireplace: electric; Portable fans; Portable heater; Radiant heating; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Fast wifi – 69 Mbps; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Mini fridge; Freezer; Dishwasher; Insignia induction stove; Cuisinart stainless steel oven; Hot water kettle; Coffee maker: drip coffee maker; Wine glasses; Toaster; Baking sheet; Blender; Barbecue utensils; Dining table; Coffee; Private entrance; Laundromat nearby; Private patio or balcony; Private backyard – Fully fenced; Outdoor furniture; Outdoor dining area; BBQ grill; Free parking on premises; Free street parking; Hockey rink; Pets allowed; Long term stays allowed; Self check-in; Smart lock,157.0,100.0,36.0
https://www.airbnb.com/rooms/1024222640992609212?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615718_P3_3zWJ_ehyUT6yy&previous_page_section_name=1000&federated_search_id=7adddeac-0feb-4b3e-a5da-fbf614abdda5,"Chicago, IL",2024-11-01,2024-11-02,"Hair dryer; Cleaning products; Shampoo; Hot water; Shower gel; Washer; Dryer; Essentials; Hangers; Extra pillows and blankets; Iron; Drying rack for clothing; Clothing storage; TV; Air conditioning; Heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; Wifi; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Stove; Oven; Toaster; Luggage dropoff allowed; Long term stays allowed; Self check-in; Smart lock; Unavailable: Exterior security cameras on property
Exterior security cameras on property",114.0,54.0,24.0
https://www.airbnb.com/rooms/1071819438893352775?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615718_P32uAV_4-8F-Tcvk&previous_page_section_name=1000&federated_search_id=7adddeac-0feb-4b3e-a5da-fbf614abdda5,"Chicago, IL",2024-11-01,2024-11-02,"Shampoo; Hot water; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; TV; Air conditioning; Heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Microwave; Coffee maker; Pool; Gym; Paid parking on premises; Pets allowed; Luggage dropoff allowed; Self check-in; Building staff; Unavailable: Kitchen
Kitchen; Unavailable: Washer
Washer; Unavailable: Hair dryer
Hair dryer",234.0,,
https://www.airbnb.com/rooms/13266421?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615718_P3lt-qzCmrllCa9h&previous_page_section_name=1000&federated_search_id=7adddeac-0feb-4b3e-a5da-fbf614abdda5,"Chicago, IL",2024-11-01,2024-11-02,"City skyline view; Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Iron; Clothing storage: closet, wardrobe, and dresser; 32 inch HDTV with HBO Max, Netflix; Sound system; Board games; Central air conditioning; Portable air conditioning; Window AC unit; Portable fans; Central heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Pocket wifi; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Gas stove; Hot water kettle; Coffee maker: drip coffee maker; Wine glasses; Toaster; Blender; Dining table; Coffee; Private entrance; Laundromat nearby; Private backyard – Fully fenced; Fire pit; Outdoor furniture; Private BBQ grill: charcoal; Free street parking; Pets allowed; Luggage dropoff allowed; Self check-in; Building staff; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: Washer
Washer; Unavailable: Dryer
Dryer",134.0,35.0,24.0
https://www.airbnb.com/rooms/1161493190071547878?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615718_P3J1xckaXyl-rosw&previous_page_section_name=1000&federated_search_id=7adddeac-0feb-4b3e-a5da-fbf614abdda5,"Chicago, IL",2024-11-01,2024-11-02,"Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Paid washer – In building; Paid dryer – In building; Essentials; Hangers; Bed linens; Iron; Clothing storage; TV; Sound system; Books and reading material; Air conditioning; Portable fans; Heating; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Stove; Oven; Coffee maker; Wine glasses; Toaster; Baking sheet; Blender; Coffee; Outdoor dining area; BBQ grill; Free street parking; Housekeeping available from 10:00 AM to 12:00 PM, 1 day a week - included with your stay; Host greets you; Unavailable: Exterior security cameras on property
Exterior security cameras on property",78.0,75.0,22.0
https://www.airbnb.com/rooms/1027631569104692667?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1783614554&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615718_P3SUbFSYL8Etdv6q&previous_page_section_name=1000&federated_search_id=7adddeac-0feb-4b3e-a5da-fbf614abdda5,"Chicago, IL",2024-11-01,2024-11-02,"Washer; Piano; Air conditioning; Lock on bedroom door; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Kitchen; Hot tub; Pets allowed; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: TV
TV; Unavailable: Dryer
Dryer; Unavailable: Essentials
Essentials; Unavailable: Heating
Heating; Unavailable: Hot water
Hot water",71.0,,10.0
https://www.airbnb.com/rooms/1257273984282225319?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=2003337401&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615718_P3kjlFIFQ7DgKh3o&previous_page_section_name=1000&federated_search_id=7adddeac-0feb-4b3e-a5da-fbf614abdda5,"Chicago, IL",2024-11-01,2024-11-02,"Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Washer; Dryer; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Iron; Clothing storage; TV; Exercise equipment; Books and reading material; Theme room; Crib; Pack ’n play/Travel crib; Children’s books and toys; Baby bath; Baby monitor; Board games; Babysitter recommendations; Children's playroom; Air conditioning; Ceiling fan; Portable fans; Heating; Lock on bedroom door; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Mini fridge; Freezer; Dishwasher; Stove; Oven; Hot water kettle; Coffee maker; Wine glasses; Toaster; Baking sheet; Barbecue utensils; Dining table; Coffee; Patio or balcony; Backyard; Fire pit; Outdoor furniture; BBQ grill; Free parking on premises; Free street parking; Private living room; Luggage dropoff allowed; Breakfast; Long term stays allowed; Self check-in; Keypad; Cleaning available during stay; Unavailable: Exterior security cameras on property
Exterior security cameras on property",48.0,11.0,
https://www.airbnb.com/rooms/727033634566703030?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615718_P3517pe_Zrw64caC&previous_page_section_name=1000&federated_search_id=7adddeac-0feb-4b3e-a5da-fbf614abdda5,"Chicago, IL",2024-11-01,2024-11-02,"Bathtub; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Essentials; Hangers; Extra pillows and blankets; Room-darkening shades; Clothing storage: closet; 65 inch HDTV; Outlet covers; Air conditioning; Ceiling fan; Heating; Smoke alarm; Carbon monoxide alarm; First aid kit; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Electric stove; Oven; Coffee maker; Toaster; Dining table; Coffee; Private entrance; Shared backyard – Not fully fenced; Outdoor furniture; BBQ grill; Free street parking; Paid parking lot on premises – 2 spaces; Long term stays allowed; Self check-in; Smart lock; Unavailable: Exterior security cameras on property
Exterior security cameras on property; Unavailable: Washer
Washer; Unavailable: Dryer
Dryer",75.0,35.0,16.0
https://www.airbnb.com/rooms/1252383459092238124?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615718_P3rh2VEfI-e6wsZF&previous_page_section_name=1000&federated_search_id=7adddeac-0feb-4b3e-a5da-fbf614abdda5,"Chicago, IL",2024-11-01,2024-11-02,"Bathtub; Hair dryer; Cleaning products; Known Brand shampoo; Shampoo and Conditioner conditioner; Body soap; Hot water; Free washer – In unit; Free dryer; Hangers; Bed linens; Room-darkening shades; Iron; Clothing storage; Ethernet connection; 75 inch HDTV with Netflix; Window AC unit; Indoor fireplace; Ceiling fan; Central heating; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; GE refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Samsung gas stove; Samgsung oven; Coffee maker: Keurig coffee machine; Toaster; Rice maker; Dining table; Coffee; Private entrance; Free parking on premises; Free street parking; Single level home; Luggage dropoff allowed; Long term stays allowed; Self check-in; Keypad; Unavailable: Essentials
Essentials",175.0,25.0,28.0
https://www.airbnb.com/rooms/1244695906122911678?adults=1&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1992994783&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615718_P36Q6vLwRH0WvaOS&previous_page_section_name=1000&federated_search_id=7adddeac-0feb-4b3e-a5da-fbf614abdda5,"Chicago, IL",2024-11-01,2024-11-02,"Washer; Essentials; Hangers; Bed linens; Extra pillows and blankets; Iron; Clothing storage; Exercise equipment; Air conditioning; Indoor fireplace; Heating; Lock on bedroom door; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Fire extinguisher; First aid kit; Wifi; Dedicated workspace; Kitchen; Blender; Barbecue utensils; Dining table; Outdoor dining area; BBQ grill; Free parking on premises; Smoking allowed; Host greets you; Unavailable: TV
TV; Unavailable: Dryer
Dryer; Unavailable: Hot water
Hot water",59.0,,8.0
https://www.airbnb.com/rooms/942288824183554069?adults=1&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-02&source_impression_id=p3_1728615719_P3nEi39TFDrhus1O&previous_page_section_name=1000&federated_search_id=7adddeac-0feb-4b3e-a5da-fbf614abdda5,"Chicago, IL",2024-11-01,2024-11-02,"Garden view; Courtyard view; Bathtub; Hair dryer; Cleaning products; Shampoo; Conditioner; Body soap; Hot water; Shower gel; Free washer – In building; Paid dryer – In building; Essentials; Hangers; Bed linens; Extra pillows and blankets; Room-darkening shades; Iron; Safe; Clothing storage: walk-in closet, closet, wardrobe, and dresser; TV; Books and reading material; Children’s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old; Board games; Children’s bikes; Window AC unit; Ceiling fan; Central heating; Exterior security cameras on property; Smoke alarm; Carbon monoxide alarm; Wifi; Dedicated workspace; Kitchen; Refrigerator; Microwave; Cooking basics; Dishes and silverware; Freezer; Dishwasher; Gas stove; Stainless steel single oven; Hot water kettle; Coffee maker: drip coffee maker; Wine glasses; Toaster; Blender; Rice maker; Dining table; Coffee; Private entrance; Laundromat nearby; Patio or balcony; Private backyard – Not fully fenced; Outdoor furniture; Hammock; Outdoor dining area; BBQ grill; Bikes; Free parking garage on premises – 2 spaces; Free street parking; Single level home; Pets allowed; Smoking allowed; Long term stays allowed; Self check-in; Lockbox",100.0,100.0,28.0
